-0.206247,0.215195,1.18114
-0.248008,0.0405813,1.1317
-0.911333,0.159032,1.01367
-0.870563,0.0388284,1.09373
-0.629448,0.410305,1.4862
-0.614551,0.403235,1.50052
-0.625471,0.397325,1.49129
-0.598459,0.35569,1.50143
-0.605083,0.319312,1.52116
-0.537889,0.220356,1.70878
-0.623427,0.369745,1.52049
0.310612,-0.0258959,0.697333
-0.817088,0.111449,1.18623
0.0864335,-0.135864,0.657079
-0.95912,-0.0186353,0.822401
-0.743207,0.316813,1.13451
-0.417019,0.461933,1.265
-0.627324,0.389613,1.49751
-0.412688,0.461207,1.26143
-0.268499,0.585563,1.56456
5.04771,0.0417735,1.39732
0.243276,0.193593,1.71354
-0.366029,0.547603,1.67349
-0.386979,0.458296,1.69849
-0.421971,0.471721,1.6996
0.163965,0.138114,1.52334
-0.291281,0.539422,1.48286
-0.886282,0.206661,0.826514
-0.45847,0.307336,1.06193
-0.645662,0.376364,1.50571
-0.238776,0.36197,1.70376
0.293529,0.0819984,1.4014
-1.00106,0.115032,0.831384
-0.680305,0.286547,0.943507
-0.448271,0.29553,1.01652
-0.532311,0.299147,1.01339
-0.504492,0.303958,1.05278
-0.376678,0.356564,0.997033
-0.217246,0.0931853,1.02869
-0.465322,0.55864,1.67573
-0.394742,0.551879,1.61459
-0.618554,0.385999,1.49838
-0.395751,0.496007,1.59166
-0.704119,0.463407,1.63297
-0.627405,0.421635,1.7091
-0.636928,0.32053,1.53035
-0.677795,0.313734,1.09327
-0.670231,0.317393,1.10521
-0.560014,0.526515,1.66447
-0.505333,0.482031,1.69271
-0.176411,0.181363,1.66448
-0.539725,0.511375,1.67441
0.0381146,0.229093,1.79756
0.0889082,0.163669,1.55688
0.120488,0.173375,1.67556
-0.500989,0.0861438,0.857015
-0.194153,0.077643,1.00954
-0.110931,0.0133935,0.819259
-0.596841,0.337372,1.53285
-0.753835,0.243957,1.71369
-0.61153,0.2855,1.52994
-0.843752,0.429308,1.59878
-0.480292,0.484531,1.6978
-0.630182,0.401101,1.49412
-0.652865,0.363205,1.51354
-0.386441,0.520769,1.60552
-0.628449,0.400671,1.51106
-0.622159,0.332758,1.50999
-0.223821,0.422159,1.62305
-0.427549,0.479905,1.32262
-0.560234,0.377954,1.72247
-0.542706,0.512594,1.68694
-0.614759,0.357821,1.50037
-0.601978,0.38288,1.49362
-0.557165,0.538373,1.65401
-0.500049,0.483656,1.69709
-0.620384,0.321359,1.51782
-0.753647,0.240277,1.71641
-0.444228,0.465806,1.69921
-0.446066,0.463627,1.69358
-0.596844,0.338309,1.53353
-0.642652,0.340466,1.51908
-0.465936,0.557776,1.67383
-0.542397,0.5162,1.67338
-0.647798,0.430207,1.47534
-0.603433,0.318886,1.53321
-0.144344,0.373765,0.908429
0.522009,0.407412,1.02141
0.646554,0.0608932,1.14991
-0.161299,0.302389,0.864781
0.227528,-0.167407,0.282667
0.49316,-0.265196,-0.197919
-0.684748,0.302477,1.05115
-0.485747,0.340824,1.17666
-0.346306,0.553322,1.58963
-0.649049,0.364689,1.51165
-0.733599,0.441199,1.64737
-0.262011,0.526719,1.58561
-0.837661,0.520639,1.56902
-0.590439,0.324282,1.52796
-0.746452,0.43908,1.66988
-0.655777,0.484064,1.46798
-0.723517,0.481103,1.60076
-0.583477,0.240402,1.70605
-0.655705,0.48428,1.46849
-0.610661,0.302,1.52451
-0.742803,0.534596,1.57924
-0.604571,0.318759,1.52074
-0.490531,0.332316,1.17561
-0.395255,0.309901,1.04787
-0.715834,0.330543,1.09433
-0.774709,0.1938,0.801228
-0.465461,0.220223,0.844447
0.256581,0.0650943,1.38799
0.57254,0.39027,1.17063
-0.636,0.402357,1.49409
-0.629211,0.358764,1.50505
-0.587291,0.474527,1.69549
0.149082,0.143359,1.52574
-0.559593,0.386063,1.72496
-0.635404,0.414416,1.50331
-0.839299,0.0512842,1.09931
-0.0378711,0.136566,1.23166
-0.723648,0.368676,1.08474
-0.658216,0.292105,1.06482
-0.579129,0.315149,1.09077
-0.588706,0.314901,1.08486
-0.702788,0.214243,0.8849
-0.470956,0.187504,0.909004
-0.626052,0.400125,1.49362
-0.616331,0.388059,1.52072
-0.31466,0.193372,1.31007
-0.631175,0.396181,1.49893
-0.626474,0.346672,1.53393
-0.643559,0.372269,1.5102
-0.608303,0.40218,1.51837
-0.626732,0.369199,1.52306
-0.616275,0.38826,1.52004
-0.826241,0.146779,0.778083
-0.751281,0.135384,1.19311
-0.703642,0.314083,1.14383
-0.365057,0.100451,1.02498
-0.488156,0.0876836,0.988566
-0.145965,0.122083,1.44267
0.565192,0.32606,1.20831
0.288842,0.452599,1.18719
0.836311,0.495051,1.28672
0.716661,0.37466,1.32186
-0.558141,0.327433,1.11427
-0.123413,0.0838599,1.08909
-0.0837104,0.123417,1.08815
-0.138043,0.0915406,0.797877
0.235884,0.185084,0.733012
-0.210413,0.264367,0.888362
-0.170913,0.366701,0.865067
0.0643629,0.0575231,0.854098
0.133326,0.0845013,1.0045
-0.225447,0.361056,1.70408
-0.33138,0.401171,1.62856
-0.287726,0.360764,1.72449
-0.615099,0.390714,1.49906
-0.332709,0.419806,1.70175
-1.02586,0.158824,0.821585
-0.662457,0.170146,0.886675
-0.754953,0.25338,0.853317
-0.389505,0.310406,1.07592
-0.555398,0.200584,0.903894
-0.646125,0.341858,1.52597
-0.858913,0.483858,1.66126
-0.540174,0.521849,1.68127
-0.633212,0.35611,1.5059
-0.69243,0.374907,1.07009
-0.372539,0.0250955,0.920999
0.988103,-0.114308,0.725294
0.741694,0.298437,1.07778
0.702536,0.427791,0.914198
0.422781,0.326752,1.26924
0.596914,0.0482993,1.05307
-0.62576,0.347519,1.50407
-0.128603,0.164199,1.38844
-0.218455,0.147686,1.42106
-0.211069,0.263765,1.39142
-0.634993,0.374975,1.50819
-0.353801,0.395297,1.60591
-0.0366806,0.197625,1.7539
-0.260387,0.229489,1.20839
0.293481,-0.0267762,0.99785
-0.562489,0.376222,1.72706
-0.107987,0.402862,1.57499
-0.454065,0.484402,1.69188
-0.742424,0.360435,1.11561
-0.596024,0.339128,1.53141
-0.610495,0.366022,1.49454
-0.638887,0.345239,1.51276
-0.62063,0.318046,1.52657
-0.469096,0.0947312,0.875957
-0.346824,0.240517,0.860766
-0.724415,0.295308,1.02347
-0.744186,0.293516,1.07685
-0.60617,0.338286,0.978482
-0.7157,0.298857,1.12051
-0.783519,0.276193,0.991836
-0.369125,0.372649,1.28041
-0.344491,0.339046,1.22354
-0.365644,0.376538,1.26772
-0.54475,0.330084,1.16886
-0.435398,0.318026,1.12924
-0.337639,0.297431,1.03843
-0.630607,0.382162,1.51046
-0.425822,0.457025,1.27665
-0.340294,0.551398,1.54748
-0.315043,0.151873,1.32092
-0.392667,0.480804,1.67635
-0.202598,0.280693,1.21237
-0.603557,0.29194,1.52066
-0.513819,0.130389,1.1898
-0.690822,0.354942,1.04404
-0.353837,0.37176,1.24005
-0.552332,0.330391,1.14775
-0.710495,0.321156,0.864315
-0.664105,0.363771,0.928578
-0.671225,0.217471,0.857411
-0.352182,0.367869,1.13755
-0.729257,0.30817,1.0735
-0.722824,0.402932,1.0555
-0.136621,0.225409,1.33773
0.615193,0.312564,1.13855
-0.0692372,0.512227,1.55007
0.536826,0.502371,1.21165
0.564298,0.509429,1.10479
-0.255853,0.208074,1.14766
-0.62374,0.369944,1.52064
-0.176302,0.304732,0.918513
-0.724913,0.404891,1.05216
-0.685598,0.322253,1.1564
-0.542218,0.0503968,0.990897
-0.449049,0.326964,1.16563
-0.162237,0.104728,1.11731
-0.452499,0.326935,1.17067
-0.283474,0.234848,0.969891
-0.166838,0.152042,0.819399
-0.254145,0.225962,0.896303
0.237199,-0.0711782,0.42974
0.0644204,0.0597423,0.857935
-0.0189296,0.131727,1.22802
-0.456734,0.31994,1.0854
-0.721777,0.30771,1.06767
-0.456867,0.315105,1.14932
-0.4569,0.321589,1.12602
-0.430561,0.481137,1.27404
-0.622191,0.345066,1.53527
-0.631679,0.407862,1.50845
-0.197533,0.270151,1.15806
-0.528743,0.0204196,0.893103
-0.511209,0.0421927,0.921304
-0.579023,0.3661,1.51886
-0.606822,0.378303,1.52029
-0.554541,0.352497,1.51751
-0.122397,0.387992,1.68501
0.0202598,0.299898,1.6961
7.4632,-0.0823494,1.33703
-0.621275,0.359433,1.52583
-0.614935,0.336991,1.53705
-0.5978,0.425163,1.50901
-0.694607,0.590131,1.70322
-0.537839,0.552861,1.65195
-0.487462,0.307377,1.08638
-0.427008,0.318322,1.15112
-0.620003,0.284141,1.54491
-0.573847,0.522917,1.66494
-0.646476,0.367575,1.51216
0.115926,0.174256,1.67309
0.303101,0.293545,1.64199
-0.366993,0.519283,1.50235
-0.627887,0.359468,1.50756
0.240489,0.196475,1.71547
-0.500966,0.481901,1.69597
-0.473912,0.554408,1.65846
-0.482614,0.464007,1.70285
-0.657727,0.477993,1.47295
-0.596188,0.378844,1.50714
-0.597481,0.37992,1.50916
-0.985203,0.404124,1.63831
-0.334265,0.321617,1.12628
-0.757087,0.119656,0.849204
-0.692056,0.297437,1.02807
-0.500867,0.153046,0.874748
-0.67208,0.313721,1.09405
-0.689969,0.363177,1.11458
-0.481512,0.340945,1.17123
-0.27436,0.227768,1.27338
-0.264286,0.150268,1.27899
0.0556873,0.0289027,1.28072
-0.796958,0.188818,1.59456
-0.491161,0.241803,1.69937
0.62641,0.176357,1.6633
0.933898,0.532861,1.46482
-0.085608,0.157986,1.58811
-0.975365,0.210771,1.67314
-0.587798,0.356944,1.51122
-0.616931,0.30348,1.53039
-0.737936,0.508639,1.57125
-0.721065,0.473246,1.61166
0.0165498,0.472692,1.5427
0.480726,0.442732,1.17122
0.0362219,0.411122,1.54832
0.414546,0.200099,1.30841
-0.366545,0.225656,0.421163
-0.406783,0.344255,1.19714
-0.643163,9.87418e-05,-1.48494
-0.373247,0.0272351,0.923328
-0.0822387,0.414865,1.57546
0.643044,0.39946,1.33833
0.446137,0.505128,1.32126
0.300787,0.217284,0.919299
0.367496,0.396112,0.783481
-0.0399395,0.188656,1.75503
-0.404965,0.47705,1.33661
-0.632799,0.402464,1.70033
-0.197212,0.524349,1.54141
-0.284217,0.545142,1.49807
-0.80751,0.0741664,0.844513
-0.294777,0.23408,1.19732
-0.402496,0.380021,1.12102
-0.352157,0.039556,0.947974
-0.311023,0.264884,1.25445
-0.277334,-0.0343678,0.847981
-0.602372,0.460575,1.69988
-0.974009,0.433434,1.67485
-0.829956,0.156925,0.833786
-0.918147,0.164098,0.833361
-0.614566,0.304335,1.5376
-0.512619,0.409539,1.71915
-0.0386004,0.415345,1.59302
-0.298113,0.506468,1.37448
-0.514962,0.411231,1.71673
-0.587696,0.479844,1.70145
-0.294752,0.515472,1.41411
-0.615867,0.527121,1.6524
-0.575761,0.534782,1.65898
-0.422094,0.468828,1.70126
-0.564301,0.511576,1.67868
-0.510848,0.568833,1.67581
-0.362637,0.502555,1.39935
0.526659,0.534704,1.3158
0.721536,0.490467,0.881208
0.333241,0.155636,1.11168
-0.375623,0.0383429,0.944916
-0.159089,0.256193,1.09777
-0.214936,0.326815,0.901524
-0.0678341,-0.063076,0.719278
-0.62341,0.400659,1.70818
0.0324952,0.309129,1.75157
-0.628983,0.353327,1.50297
-0.627935,0.368802,1.50022
-0.558827,0.541889,1.66071
-0.55927,0.528829,1.66759
-0.113064,0.444548,1.59222
-0.160772,0.502484,1.56893
-0.60201,0.504255,1.67104
0.0501523,0.29924,1.70373
-0.606713,0.31657,1.52925
0.0683478,0.309495,1.76237
-0.140621,0.140557,1.4402
-0.634478,0.402513,1.49345
-0.356525,0.460082,1.69807
-0.156552,0.144753,1.44412
-0.611398,0.338163,1.53939
-0.632434,0.407685,1.50684
-0.631572,0.382082,1.5112
-0.611892,0.338378,1.53983
-0.610189,0.307887,1.53785
0.321599,0.47472,1.19083
-0.134226,0.134755,1.42791
-0.163728,0.416652,1.33185
-0.771393,0.167592,0.863639
-0.638328,0.341929,1.52193
-0.640478,0.35317,1.51799
0.592587,0.173356,1.72138
-0.0562115,0.524502,1.50885
-0.0315224,0.187474,1.75676
-0.581169,0.536239,1.65537
-0.647088,0.425568,1.48237
-0.130535,0.444085,1.58671
-0.710051,0.354521,1.12354
-0.795939,0.0874773,1.16924
-0.611285,0.278301,1.5456
-0.613656,0.400867,1.49442
-0.614509,0.401799,1.49589
-0.602904,0.363279,1.50015
-0.594491,0.387594,1.50512
-0.449117,0.485048,1.69866
-0.366162,0.101965,1.02825
-0.279053,0.259757,0.95183
-0.29162,0.32888,1.13651
0.644304,0.210883,0.635368
-0.0544455,0.137543,1.13315
-0.414155,0.0761392,0.920831
-0.373548,0.338531,1.12287
0.361906,0.226744,0.473183
-0.436006,0.316198,1.10277
-0.569458,0.315179,1.09688
-0.512461,0.299005,1.04436
-0.502344,0.288985,1.0353
-0.373045,0.354857,0.997248
-0.267816,0.35019,1.11264
-0.611926,0.308604,1.53794
-0.604167,0.387007,1.52174
-0.611606,0.338985,1.53957
-0.149838,0.449161,1.58792
0.392367,0.126906,0.647621
-0.463522,0.316656,1.10278
-0.436043,0.312619,1.08098
-0.545919,0.332881,1.11752
0.170817,0.308546,1.00387
0.278836,0.191887,0.642856
-0.491977,0.301089,1.03651
-0.510352,0.310224,1.07795
0.238691,-0.0723798,0.426907
-0.389215,0.335811,1.1531
0.269333,0.178898,0.731721
0.293184,0.318401,0.870022
0.041346,0.395127,1.14853
0.292457,0.188401,0.564091
-0.345895,0.0796147,0.99484
0.0532606,0.0632071,0.915259
-0.110786,0.415965,1.29028
-0.0892506,0.4131,1.28195
-0.674443,0.347211,1.13379
-0.399196,0.538867,1.59326
-0.402002,0.440527,1.61035
-0.596028,0.387934,1.50732
0.0572535,0.376714,1.20055
-0.201232,0.124485,1.04929
-0.597529,0.356552,1.51273
-0.611337,0.284988,1.54007
-0.70317,0.472193,1.60987
-0.376799,0.529826,1.67278
-0.538382,0.554053,1.66544
-0.720676,0.473263,1.61277
-0.745008,0.538644,1.58619
-0.609163,0.377275,1.49427
0.222687,-0.0644386,0.444821
0.425929,0.18822,0.302729
-0.270196,0.286653,0.939786
-0.292476,0.257882,0.912856
0.185397,0.256427,1.10782
-0.278611,0.196966,0.969234
-0.281695,0.0970968,1.03597
-0.292759,0.257269,0.915252
0.37107,0.265775,1.09558
-0.280714,0.398149,1.10326
-0.535705,0.316356,1.10124
-0.505972,0.299796,1.05233
-0.270917,0.387827,1.07712
-0.422664,0.458011,1.26988
-0.304379,0.541731,1.6003
-0.610654,0.307716,1.53764
-0.626108,0.389632,1.51184
-0.288254,0.202057,0.98042
-0.126242,0.557598,1.55713
-0.237656,0.361961,1.72188
-0.630413,0.395988,1.50773
-0.233003,0.371109,1.72208
0.636135,0.411505,1.27864
-0.0745355,0.213695,1.14618
-0.233865,0.17785,0.905473
-0.062742,0.211167,1.14129
-0.461904,0.337549,1.14214
-0.317125,0.324791,1.12797
-0.339088,0.41788,1.6978
-0.275989,0.504682,1.66666
-0.259625,0.330723,1.10558
-0.309492,0.362667,1.71702
-0.400103,0.530137,1.49017
-0.373506,0.523196,1.60572
-0.404604,0.475788,1.31485
-0.112691,0.174375,1.57131
-0.222813,0.443207,1.62866
-0.289632,0.322497,1.1353
-0.841166,0.049613,1.09803
0.186152,-0.0503617,0.484411
0.988055,0.115151,1.61076
-0.737085,0.348586,1.07576
-0.700929,0.289513,1.04171
-0.504904,0.295802,1.03813
-0.168668,0.487453,1.57212
0.414424,0.285877,1.29375
0.508429,0.463585,1.31708
-0.405823,0.550046,1.69449
-0.388308,0.576504,1.69023
-0.455476,0.314912,1.1507
-0.624315,0.373691,1.49613
-0.837551,0.520126,1.56925
-0.598031,0.35646,1.5036
-0.649262,0.469428,1.47433
-0.637253,0.334284,1.53163
-0.643651,0.355308,1.51842
-0.597352,0.357664,1.5034
-0.623819,0.380866,1.49379
-0.61546,0.404643,1.50199
-0.564026,0.537831,1.69577
-0.84639,0.474681,1.5851
-0.30556,0.536694,1.44822
-0.296946,0.518181,1.41969
-0.229666,0.355933,1.31624
-0.360487,0.52372,1.51672
-0.162684,0.568878,1.49735
-0.844508,0.549258,1.66105
-0.39156,0.437905,1.60055
-0.459417,0.538792,1.56816
-0.639982,0.40018,1.49174
-0.605329,0.325546,1.52027
-0.197884,0.196946,1.63152
-0.168818,0.161383,1.58985
0.325505,0.446302,1.68146
-0.152076,0.291221,0.286542
-0.715299,0.295032,1.03307
-0.195038,0.554548,1.47476
-0.625645,0.402697,1.5118
-0.449136,0.31719,1.11945
-0.43761,0.316239,1.10077
-0.628501,0.316392,1.53163
-0.622655,0.38673,1.51868
-0.617313,0.338028,1.53813
-0.64476,0.371065,1.51041
-0.346198,0.315331,1.10049
0.0668173,0.0607779,0.913048
-0.250185,0.0982905,0.940021
-0.180441,0.0898536,0.948279
-0.906473,0.202621,0.810263
-0.585639,0.186237,0.911811
-0.498625,0.300722,1.0577
-0.447078,0.293175,1.00021
-0.260924,0.117963,0.905951
-0.42802,0.29799,1.00441
-0.284859,0.236997,0.938022
-0.653895,-0.0672441,0.753896
-0.402688,0.31043,1.07677
-0.280589,0.305797,1.00815
-0.331636,0.317306,1.07832
-0.298645,0.263402,0.970437
-0.382201,0.0484074,0.95807
0.411909,-0.0836915,0.246772
0.320525,0.161379,0.374229
0.245382,0.250063,0.438982
-0.187746,0.0705415,0.972927
0.359776,-0.0631378,0.305171
-0.343944,0.238289,0.839121
-0.49058,0.310125,1.07609
-0.452315,0.308985,1.0705
-0.297093,0.254796,0.92158
-0.307622,0.286991,0.908396
-0.378356,0.299841,1.0305
-0.489792,0.296654,1.03449
-0.332369,0.317167,1.07952
-0.371993,0.301418,1.01317
-0.346923,0.0665467,0.984281
-0.112769,0.0237412,0.810169
-0.322375,0.0590241,1.01263
-0.361083,0.0451761,0.993232
0.320525,0.0796609,0.32552
-0.317422,0.0405526,0.951766
-0.218293,0.0995231,1.00522
-0.468538,0.212812,0.832587
-0.521905,0.105493,0.901882
-0.322622,0.049978,0.965192
-0.602084,0.138365,0.857426
-0.757397,-0.00758635,0.639834
-0.257605,0.293285,0.92594
-0.274861,0.242672,0.946402
-0.467198,0.0986728,0.849845
-0.177712,0.0555255,0.961539
-0.141643,0.0426442,0.918192
-0.270911,0.293799,0.950751
-0.587622,-0.00955649,0.901265
-0.696736,0.210445,0.848368
-0.753019,0.053301,0.971992
-0.970543,0.202284,0.817087
-0.463842,0.239053,0.860766
-0.39312,0.173706,0.837506
-0.175913,0.0503224,0.971411
0.36238,0.103635,0.41179
-0.36746,0.106827,0.904915
-0.341881,0.292054,1.0136
-0.390011,0.0962308,0.871542
-0.427236,0.200751,0.843817
-0.328121,0.164037,0.88445
-0.503052,0.240513,1.07847
0.0205539,0.00456205,0.487994
-0.719416,0.302165,1.03986
-0.25842,0.191567,0.967385
-0.360217,0.0506242,0.960197
-0.446512,0.0620731,0.903704
-0.681854,0.0328939,0.95537
-0.844629,0.184437,0.886876
-0.60264,0.0281429,0.90383
-0.816999,0.0279306,0.890069
-0.497338,0.300356,1.05156
-0.734186,0.300542,1.10033
-0.740773,0.300579,1.13237
-0.912743,0.246864,0.870064
-0.528106,0.248356,0.872297
-0.635385,0.294993,1.01856
-0.19879,0.0722764,0.922826
-0.37687,0.155033,0.871688
-0.63536,0.311749,1.09102
-0.720041,0.124055,0.845425
-0.60553,0.038693,0.970019
-0.469351,0.0890024,0.990973
-0.447022,0.293398,1.00758
-0.850782,0.285885,0.893196
-0.947211,0.067331,0.82062
-0.491787,0.176981,0.86596
-1.02227,0.155456,0.806584
-1.05789,0.269014,0.79345
-1.10089,0.116961,0.810177
-0.858918,0.286,0.863457
-0.538079,0.0494191,0.987131
-0.719118,0.302365,1.03415
-1.06796,0.242281,0.785564
-0.819793,0.123731,0.848021
-1.04983,0.112716,0.821171
-0.386297,0.197151,0.856523
-0.932409,0.0765652,0.840291
-0.674469,0.21486,0.853405
-0.573207,0.0222115,0.894359
0.425563,0.050649,-1.57085
-0.868808,0.284025,0.832892
-0.212538,0.0778457,0.931788
-0.373571,0.0414589,1.03241
-0.270154,0.228395,0.924145
-0.570112,0.294183,1.08318
-0.528797,0.0347261,0.921364
-0.52945,0.0354735,0.923608
-0.219104,0.0726688,0.909486
-0.572797,0.315067,1.0869
-0.827803,0.109557,0.813379
-0.906913,0.202082,0.807401
-0.887823,0.113194,0.847301
-0.742815,0.288792,1.06082
-0.694338,0.290341,1.02749
-0.766197,0.299035,1.11562
-0.839978,0.318482,1.09537
-1.08926,0.0233155,0.877525
-0.759735,0.118803,0.848532
-1.09798,0.175681,0.777555
-0.918888,0.240218,0.827048
-1.06262,0.196985,0.7955
-0.52201,0.309999,1.07295
-0.799417,0.12789,0.858133
-0.637749,0.0986467,0.88399
-0.477746,0.092324,0.995777
-0.722854,0.295516,1.02573
-0.767695,0.118725,0.917031
-0.696086,0.293305,1.0319
-0.34031,0.219861,0.875623
-0.644271,0.166652,0.856472
-0.7927,0.20895,0.834563
-1.07117,0.155306,0.809184
-0.3626,0.0674736,1.00827
-0.555645,0.197677,0.883977
-0.544409,0.0336583,0.964299
-0.1562,0.0423211,0.966976
-0.451975,0.306362,1.06772
-0.426416,0.156447,0.903896
-0.27318,0.252049,0.965245
-0.481104,0.0719319,0.85313
-0.391148,0.160851,0.862432
-0.820778,0.237987,0.815122
-0.349685,0.302728,1.0231
-0.374911,0.0539012,0.96448
-0.313249,0.0455392,0.95743
-0.148575,0.0392774,0.922052
-0.449184,0.31305,1.05851
-0.571813,0.31557,1.08462
-0.757644,0.114969,0.833647
-0.570449,0.315525,1.08024
-0.505229,0.2988,1.02899
-0.530169,0.316829,1.08247
-0.489768,0.307815,1.04739
-0.560362,0.197446,0.88494
-0.490933,0.306104,1.04499
-0.637195,0.104115,0.891227
-0.506117,0.298476,1.03073
-0.592922,0.287647,0.980106
-0.364654,0.301044,1.00208
0.412143,0.0976595,0.27276
-0.182256,0.0563929,0.962691
-0.523495,0.0518736,0.945749
-0.507705,0.141481,0.839889
0.444297,0.0802384,0.225828
0.450903,0.080069,0.219361
-0.0952271,0.276701,0.368739
-0.485849,0.183157,1.06312
-0.237486,0.0585191,0.973803
-0.175743,0.050153,0.970595
-0.628589,-0.0197367,0.824939
-0.462643,0.0523983,0.992773
-0.290412,0.238977,0.949256
-0.546799,0.027896,0.955693
-0.334321,0.286206,0.852483
-0.399725,0.31169,1.06633
-0.284683,0.305575,1.01455
-0.189483,0.0795801,0.975614
0.436181,-0.0950103,0.212933
-0.13158,0.0256059,0.840979
-0.505779,0.304831,1.04755
0.41768,-0.0585177,0.366467
0.284443,0.247995,0.33287
0.553715,-0.175087,-0.0224338
0.390683,0.240144,0.212835
-0.490459,0.30509,1.04714
-0.375159,0.0459422,0.959532
-0.565042,0.168718,0.887538
-0.403024,0.310414,1.07665
-0.23707,0.0513505,0.962085
0.180568,-0.0536532,0.549365
0.39935,0.154281,0.257104
-0.390197,0.177846,0.858013
-0.561599,0.0178077,0.892769
-0.42987,0.291182,1.01806
-0.36106,0.0540389,0.964666
-0.602224,0.03001,0.904447
-0.603845,0.017011,0.88611
-0.601919,0.0394348,0.919534
-0.408481,0.194829,0.861829
-0.641553,0.0381508,0.897468
-0.960972,0.0558931,0.81031
-0.775759,0.0785215,0.832443
-1.19783,0.0655031,0.778071
-0.444894,0.203236,0.849999
-0.368866,0.150841,0.813321
-0.716499,0.286597,0.978639
-1.07145,0.10394,0.798125
-1.08272,0.16044,0.788468
-1.09681,0.266188,0.78886
-1.06849,0.106978,0.802731
-0.644456,0.0376832,0.894051
-0.683803,0.17209,0.82771
-0.826722,0.0292064,0.891662
-0.740007,0.292951,1.05272
-0.523604,0.0402522,0.929916
-0.556809,0.326907,1.13456
-0.64836,0.321115,1.11294
-0.59584,0.339621,1.01184
-0.334155,0.294956,0.990453
-0.8407,0.182287,0.883154
-0.648012,0.284719,0.966388
-0.387933,0.311593,1.07782
-0.229937,0.168078,0.895531
-0.70733,0.272914,1.00119
-0.472716,0.0690531,0.952714
-0.69214,0.38458,0.980961
-1.03023,0.15684,0.817019
-0.99794,0.232551,0.788124
-0.858651,0.168584,0.878421
-0.737874,0.284612,1.0566
-0.753509,0.0281989,0.899993
-0.482665,0.0998581,0.88724
-0.815783,0.167941,0.861217
-0.492507,0.305556,1.04358
-0.638534,0.337323,0.836931
-0.337747,0.12254,0.892628
-0.401549,0.0920787,1.0527
-0.359754,0.0748706,1.0137
-0.650659,0.310365,1.07835
-0.450784,0.30976,1.04332
-0.698809,0.299582,1.06908
-0.979131,0.216185,0.886356
-1.03064,0.068909,0.836337
